Name,RedBr,GreenBr,BlueBr
0cd90453-6b16-48a7-b217-6383a563ea4d.jpg,244.12,197.79,186.79
0cd99d80-852f-4f93-aeb2-6fdc376ba5e8.jpg,160.78,157.93,152.83
0cdb2b99-9b7c-4576-96cd-1d443c435480.jpg,165.52,132.52,123.36
0cdb5eeb-75f7-4545-88ed-89cdf79497ba.jpg,176,135.83,130.96
0cdbd007-4222-4837-b8db-37a89e2713b8.jpg,220.1,172.38,175.4
0cdbdcff-3a4e-4068-af04-fe38cb406ad8.jpg,176.86,176.55,177.19
0cdc4785-092e-4a3a-9c00-62b23ed6e3b8.jpg,193.92,165.56,166.24
0cdc4f75-2286-4791-8730-8b895e942258.jpg,208.14,146.54,134.11
0cdc9e7c-df9b-4553-a17f-0cbcbaa71c0d.jpg,93.11,54.7,49.13
0cdcccbe-89ff-41f5-9727-0cbbbc1ca73b.jpg,229.93,168.15,169.49
0cdde64e-5601-4373-ae0e-5f6e4595b1fe.jpg,235.46,181.85,188.3
0cdde804-ba2d-4a39-8cfa-8322d604312b.jpg,215.56,163.7,144.01
0cddf7e8-1253-4499-a5f7-7107579570e9.jpg,227.09,160.24,160.43
0cde4101-c6d1-466f-a0ff-99c182e55953.jpg,153.92,105.64,77
0cdec783-8d0b-4a81-8abb-797ee5f3af90.jpg,133.46,103.37,88.8
0cdf089f-e5e3-4961-9c59-69cf1e418766.jpg,193.33,137.17,138.5
0cdf94bc-f643-4d64-9cd5-19fbff4f501e.jpg,136.15,97.32,92.47
0cdf995b-e30c-4b74-831a-3cc440de5ab8.jpg,196.92,148.69,149.17
0ce08960-0652-471f-9a3c-9b2fcd354ec9.jpg,222.32,187.41,174.06
0ce0c2b5-29c1-4b1f-a0be-7eea196e2862.jpg,183.81,145.65,153.89
0ce10a62-ca46-4015-80df-34272937bb7f.jpg,205.98,151.24,151.18
0ce11df7-33c4-4652-bbf3-127542d2af43.jpg,220.04,177.8,165.52
0ce1b4e7-ce6a-4462-be3d-6619d9104a17.jpg,209.53,152.16,138.39
0ce30d74-3774-490e-b602-f89590d4b60b.jpg,192.45,152.83,145.18
0ce3fdee-60f9-4d21-8f1a-c8317dae1bae.jpg,194.18,160.27,176.24
0ce491fd-e8ec-4e95-847a-314299a6d99b.jpg,216.57,186.01,196.04
0ce4bd1f-f884-494c-939c-12c4383d19a5.jpg,212.6,168.18,161.87
0ce5128f-d08e-4888-8749-fd311fe7b551.jpg,185.19,148.99,138.52
0ce5435e-0cdc-4937-b162-dae3c911bb1a.jpg,167.55,171.57,169.49
0ce5e33c-f786-4892-a1cb-51e4f2c5a317.jpg,170.32,114.44,110.6
0ce5ee57-bfe2-4e85-9fd3-a7e3df50e3c2.jpg,193.03,141.82,131.37
0ce6fe8e-91a9-4026-82e8-ef148e40a62a.jpg,194.59,147.08,138.62
0ce74117-5da9-4cc5-b4bc-a24d5731a5d0.jpg,196,149.7,146.35
0ce80872-be52-4004-9a6c-5a2a8aa8d4c1.jpg,211.92,148.27,149.76
0ce8632e-0695-4318-8677-bc2a619e5578.jpg,163.15,110.47,107.99
0ce8818f-db33-452d-949a-bc0ce91568e4.jpg,231.81,203.01,201.85
0ce88df8-87fd-495a-ae9c-83ec84e53b05.jpg,0,0,0
0ce8bf80-e713-4edc-894d-37c5d15140e0.jpg,204.32,150.14,136.52
0ce94528-8707-4cbb-8b5c-7405a39ff389.jpg,214.14,171.98,171.89
0ce9942f-1c80-450f-a9f0-977fef2ac7af.jpg,149.64,120.89,117.78
0ce99c94-fa0c-4983-9415-4d7ef54b0b74.jpg,152.81,110.29,92.3
0cea933d-c6e0-4e3d-b1fb-1bdc4f458418.jpg,0,0,0
0ceb5228-0a98-459a-981f-60d21b309dc7.jpg,193.09,158.7,137.69
0ceb56c5-fcd3-4055-b69a-8b0d12114554.jpg,221.19,152.11,138.15
0cecb556-acd6-46a1-8667-706b94107601.jpg,197.55,139.61,128.63
0ced1118-a7be-4569-bd47-064f7920b2db.jpg,182.9,130.5,125.41
0ced224c-9113-4c91-8945-f42b9c8ba9c8.jpg,192.29,158.16,152.13
0ceda507-8554-4053-a94b-6aedbde4ccc8.jpg,195.68,143.83,134.66
0cee5366-76d8-47ca-9f0f-97a2eb39a046.jpg,209.74,169.42,156.74
0cee607b-8dda-41e5-8ac6-9a791506636b.jpg,213.45,158.46,159.93
0cef228a-4383-4804-a045-c5751666da44.jpg,217.8,154.88,177.32
0cef7330-00c2-412d-9106-ae78fbdc8c3f.jpg,222.02,179.1,168.49
0cef7c85-f0a0-413a-95f3-7533bb1faba1.jpg,142.87,99.36,97.89
0cf018f9-2ecb-4110-96f5-0532cc088eb2.jpg,194.56,130.92,137.89
0cf03750-4f23-4fdf-849a-7e1c5b3ec32d.jpg,179.8,130.56,126.01
0cf03b7a-117b-4a23-8b73-461ac23c1ebd.jpg,0,0,0
0cf05c25-5e19-4da3-82ec-5c54b3b5519f.jpg,237.86,195.62,189.63
0cf08254-bd6b-4e90-a63b-09d8d068f9a8.jpg,162.73,129.57,127.65
0cf26a88-7c0b-4a43-8f13-f972c5a7e6af.jpg,199.75,147.16,147.99
0cf277fb-d9b4-4961-8292-29743eabaf8e.jpg,191.62,149.7,145.67
0cf2cc98-9946-41e1-8e37-8b910dad60fa.jpg,191.05,145.89,141.48
0cf4975f-0c62-4bed-9149-dfbef0b778df.jpg,193.94,156.89,147.14
0cf4aaa2-d3f8-414c-afd9-b46fe875f2ec.jpg,156.98,123.05,124.33
0cf55bd4-1b94-44c9-8102-1da49d968e89.jpg,205.9,144.73,144.66
0cf5b6ea-d25a-49df-a592-ddf0be14573c.jpg,224.2,153.43,167.65
0cf5dae4-98cb-4ba9-88dd-15e01610cdbe.jpg,233.61,181.4,155.72
0cf6c911-b667-4a48-a1d8-8e19f22cb028.jpg,197.58,138.75,118.59
0cf71c10-7ed8-4674-a5dd-4f64940ad17b.jpg,211.99,162.9,161.64
0cf72496-484f-42ce-8b08-c8cd58b96602.jpg,209.17,162.96,142.15
0cf74973-7442-4d65-ab88-65b4134427e3.jpg,205.77,162.52,160.68
0cf78411-a79d-48e8-a719-5080a2bbc60d.jpg,138.1,100.62,100.33
0cf81389-653c-4519-9824-9c10ecce574d.jpg,216.74,166.53,160.12
0cf97258-9de8-4fa8-aaec-8996632295f6.jpg,230.86,185.39,171.13
0cf98cd1-b92d-4ae6-9481-4c943a390a3b.jpg,120.14,71.79,61.26
0cfa284d-decf-457b-b35b-de55588711bb.jpg,219.78,192,195.29
0cfa91ba-e931-418a-80c1-26c6a8b26ebc.jpg,159.89,116.32,116.97
0cfafe6a-c61d-405a-8ec8-20d84ddbffbb.jpg,183.32,184.6,184.79
0cfb440d-ec79-4500-91e5-13634de55cf5.jpg,194.33,156.65,162.33
0cfc499e-6d41-4130-8c22-59dcdc5ccc5c.jpg,196.78,141.13,140.34
0cfd0406-b203-43e4-b272-f8ec7a0d070b.jpg,95.66,88.89,87.62
0cfdaa80-3bb1-425e-abde-2b7300ffbbed.jpg,178.44,149.76,152.37
0cfde7d4-89c6-4991-8c97-4a021a10325c.jpg,193.54,145.96,131.8
0cfee893-439f-4a4a-a305-b1f07c8f1bf3.jpg,201.25,183.38,192.07
0cff53ae-6e93-4cb1-8a5e-bb4fb1fd5c75.jpg,181.59,131.61,136.04
0cffcf64-6416-4d7e-a6ac-afaa9f611ada.jpg,207.25,156.25,148.97
0d0003fc-11ae-45b5-ae1c-acf18d911044.jpg,187.08,160.9,152.22
0d0079db-a4df-4647-a528-d009c65ae18e.jpg,156.02,115.82,111.08
0d00b60c-1352-4f18-93d3-ee3f47c9a277.jpg,208.72,150.65,133.51
0d0141bb-69c8-4a4c-93b7-e65e6ee7130a.jpg,224.26,172.64,154.26
0d027f77-1d2d-4d38-854c-a4b0e175cb3d.jpg,230.65,183.55,174.85
0d0293c4-26aa-4335-9880-0da3e7cf376c.jpg,137.94,94.72,93.18
0d02989e-0000-4e11-bf12-3fe0e53817dc.jpg,181.95,135.8,124.27
0d041330-a440-4813-a78f-a34d4ccdf186.jpg,181.83,127.01,119.97
0d047a1d-864d-48b1-9672-e12850f57750.jpg,223.57,162.08,146.97
0d061f4b-95b7-4f49-9e2d-9c8281ea6246.jpg,207.86,157.43,153.24
0d072123-8427-4a05-b5d3-23124daf215c.jpg,229.28,161.37,140.66
0d0751d1-eafd-4a3e-b6c1-da191e0a7f20.jpg,168.31,143.59,126.5
0d083934-0447-42a8-8566-2d3c93404db1.jpg,214.82,171.11,140.08
0d08644f-78af-41bb-a62b-0d43f1f48510.jpg,229.09,191.26,154.44
0d094ef2-ecce-4f7c-aeec-ae7ca1877a6c.jpg,210.68,153.25,140.62
0d096356-88da-453e-b791-c3eb7cc6eab2.jpg,177.55,139.22,130.3
0d09b2aa-ec64-4472-b2ed-9d70aa6d5931.jpg,234.05,161.99,161.09
0d09c999-9feb-43cb-8f0a-696094bcaf4e.jpg,211.49,148.39,142.49
0d09ea46-cb02-4216-b42e-7b0dcc166f0c.jpg,160.75,134.81,130.06
0d0a026a-fe94-4fdf-ac6f-c81cc0a86fd3.jpg,219.08,164.76,143.77
0d0a437d-09e0-404e-a6a5-b0ada069f011.jpg,246.35,217.97,201.86
0d0afab6-4409-4e07-b1d5-803b614f4429.jpg,221.68,183.94,164.87
0d0bc462-c54f-47c0-ba1b-1928960814e0.jpg,192.29,144.58,127.45
0d0cd559-1b14-469a-ae7a-e9fb8c3937e1.jpg,211.35,160.28,160.21
0d0d781c-3e40-4adc-9f72-5156f3e7c7ff.jpg,196.7,145.65,143.37
0d0da63a-3f3d-44a2-bcbc-82e7481d40ac.jpg,151.03,120.75,94.29
0d0dda35-a318-4ca0-a9a2-357faf40394d.jpg,235.12,202.54,194.39
0d0f5f24-1d48-4e0d-96b0-23aa907adb59.jpg,210.58,181.44,182.27
0d10449a-1f54-4e00-b3ca-22665df19ba9.jpg,185.17,146.05,129.66
0d10e80e-aef4-4089-a8bf-eb11ec8b30aa.jpg,197.48,165.15,137.08
0d11dee6-462c-41fb-9596-00ed46ddf883.jpg,224.9,174.81,153.87
0d1227af-e43f-4df5-9af7-c8f85c585494.jpg,0,0,0
0d133726-a3b5-4e3b-a8f8-d9b926fdcf34.jpg,237.97,189,194.31
0d14d99b-f5a7-46e0-88b2-bc134d568d62.jpg,220.68,185.82,186.43
0d153cd6-b057-45cf-8edc-d2ddaacd8e2c.jpg,207.54,155.74,140.67
0d158f6d-8f5d-41e3-99bd-c1984b4f4537.jpg,213.19,166.9,147.43
0d18061d-2560-4287-aab1-5bf02720cbc0.jpg,243.01,211.39,204.99
0d1983a0-a4b1-4de5-9e35-c6c8d9cde604.jpg,181.27,142.28,129.32
0d199a26-ee33-40ed-b85c-f654c120eb3e.jpg,216.83,161.32,149.57
0d1a1469-ec2e-4df7-a0f8-6ef259500cfe.jpg,154.64,119.75,117.71
0d1a7e91-0178-4c1b-aa05-cccc7b7aece7.jpg,212.34,173.26,182.26
0d1a87f9-ebfa-4f4b-bd30-914caafa40bd.jpg,175.56,156.1,153.32
0d1a8d6f-80c0-4708-8b7a-2029fcb820a8.jpg,203.26,144.77,137.62
0d1ab6ef-bbd4-48c9-8a3d-7439306161b9.jpg,242.09,181.28,158.27
0d1b5aa3-81e8-4712-833b-5810ef2ec04c.jpg,172.52,160.46,160.01
0d1bc78f-c4dc-4ba5-8a2a-b1f3689a85d4.jpg,212.27,186.48,148.17
0d1c235f-ff98-4c0f-b249-90695bd99798.jpg,237.3,194.48,198.62
0d1c763b-b91e-42c1-a062-c7cd3d356799.jpg,218.21,160.64,142.47
0d1d292f-4c43-4841-bc52-21ea51473018.jpg,184.82,143.35,129.57
0d1d7533-8042-48cf-a6bb-f615ec5dca5e.jpg,212.96,178.53,176.46
0d1ec811-c56a-423b-901b-8a39ff12563a.jpg,191.69,162.11,157.78
0d2001f1-19c4-4b6a-b727-ae12f36251a5.jpg,197.83,165.3,151.48
0d203a70-deb8-4417-95ce-1c9fa3f39a4c.jpg,188.66,156.22,150.73
0d206445-6ae9-488a-ba76-c3e97d61c04e.jpg,223.29,183.56,168.68
0d20a5df-c0fa-48bf-823d-94c472fc3525.jpg,143.55,103.57,94.57
0d20e0e7-b748-447b-82cc-7629de3a6205.jpg,209.61,151.95,137.78
0d213fd7-c8bb-4c7e-bedc-d02dd7c8df90.jpg,193.76,143.81,127.14
0d215b46-bcc9-4512-b02a-336a5b29c626.jpg,205.15,138.68,131.28
0d2224d4-9685-428c-8709-9c133e9840a2.jpg,232.5,184.78,177.01
0d2243c8-308c-45b1-92a4-ece1295739e1.jpg,193.18,157.08,148.37
0d225265-65d3-49db-8b00-9e7083d79a14.jpg,188.34,150.29,143.96
0d22f67d-e7dc-4f3e-829c-8a8ea6bdb6ab.jpg,217.7,175.53,168.99
0d23a648-5e63-4f8a-aaa1-c6bf9e6ada6f.jpg,186.39,139.71,134.79
0d2459d1-3112-451d-90d2-69d2896fe5a0.jpg,156.26,135.44,118.4
0d255be3-159a-4d05-b3f2-cceb588e9fd8.jpg,170.36,124.74,112.88
0d25b040-a2a1-4355-aa83-2193be4089a4.jpg,230.25,176.83,151.44
0d25dceb-edb4-4e97-b919-908239bafaa0.jpg,227.16,185.42,185.13
0d264ccc-6c67-4625-a3e1-8ab6279fdc95.jpg,167.85,137.95,121.46
0d265d44-d001-4011-af2f-7500dafe1655.jpg,148.79,126.2,99.5
0d26c284-9cef-4a8f-b122-d1c6b328d8a3.jpg,194.15,136.77,128.54
0d26cc7a-a46f-4c24-a736-e64175f8433c.jpg,210.55,154.69,143.03
0d26d95c-27e0-4efa-a057-8127364a919f.jpg,0,0,0
0d26f975-18aa-4dfe-a6c3-d52cec3be0ef.jpg,112.53,81.31,83.3
0d27352b-f3db-4cec-9ef5-1bc897e9a6b2.jpg,194.33,150.73,165.62
0d2738fa-d869-4f30-bee5-b31a385eff84.jpg,199.01,154.18,127.57
0d281a11-8005-448a-acfb-a6a083cda706.jpg,192.25,114.45,114.06
0d28522a-a1ac-4ff8-bc0b-14c6a70615db.jpg,201.13,139.27,111.77
0d2855a6-3c9d-4cf4-b02a-3fe65c673ea5.jpg,214.74,168.83,167.98
0d28b9b4-8c3c-4097-822a-99cb9a2a622c.jpg,209.95,161.43,146.78
0d2d2127-a876-4a2b-b95e-7bd40eddb610.jpg,202.16,167.45,160.2
0d2dea70-cbb4-4259-a4f3-daa8e7f10988.jpg,0,0,0
0d2e7e05-45f8-418a-9d53-7b02f7e224d9.jpg,181.12,137.29,148.74
0d2e9281-b2da-4d56-93c2-de0c079d740f.jpg,162.1,103.72,102.77
0d302309-e9bd-483b-a1a3-d892dee73956.jpg,143.75,97.3,77.92
0d3030f3-01fc-44a0-9d1a-73478ca2c1d6.jpg,220.43,174.06,162.45
0d311653-3980-47f4-a4b8-c65677fd34da.jpg,229.79,168.6,143.41
0d31808f-e337-478b-81f0-a197e5110202.jpg,115.77,65.82,53.27
0d320cde-c457-4ea1-9b9f-6005b4bbb855.jpg,191.1,144.62,150.57
0d323d2f-34d9-4244-8732-d8ee3bb5407b.jpg,186.46,152.78,146.44
0d349c80-b1ae-406c-bc11-c6e493128c62.jpg,208.99,158.59,163.76
0d35139b-6ba4-4839-ad77-8d1b8458d49b.jpg,229.87,180.21,152.4
0d354ed4-c681-483c-b1aa-815814048ca0.jpg,194.29,153.94,137.41
0d3563e7-4a0f-4b26-b89a-1134b640217a.jpg,236.25,191.71,157.5
0d36601b-9dbb-4c49-b190-cb284d7aaa8c.jpg,197.82,165.91,150.18
0d36b15f-e36d-4579-b43c-2fce7aaa7dc8.jpg,223.87,155.44,156.11
0d381002-1a23-4d36-9681-b1913bb68063.jpg,198.1,148.49,154.88
0d38c421-ef86-4beb-8451-c6d5b6cb1c78.jpg,197.2,147.08,127.19
0d39aaec-0375-4952-9897-0c505a8ff7ed.jpg,181.83,139.34,139.88
0d39be52-4b6e-4b7e-9b13-523f445e97d3.jpg,216.97,170.52,167.8
0d39c85e-f294-4a73-a1b7-90a186f7b344.jpg,211.34,181.39,163.63
0d3a01f2-7462-4573-8abf-fb3ca8d6ceae.jpg,202.26,149.37,127.56
0d3a3016-529c-4721-a409-cf38dd25ae96.jpg,207.33,166.32,164.1
0d3ab3b1-2d60-406a-8d6e-3e61b6273d2a.jpg,163.19,107.23,100.18
0d3b09b8-35b3-4a90-b579-95dda05a4309.jpg,127.35,102.83,82.07
0d3ba43a-54e5-4a04-800e-4c30aaaa948f.jpg,211.33,151.27,152.83
0d3c3660-8a88-44f5-bffa-f9f1967346ae.jpg,130.33,131.39,134.56
0d3c9303-ed8b-40aa-99ba-d773a9ff3d9e.jpg,199.58,127.72,109.48
0d3d35a5-4627-43c2-9b65-87724d5e6ebd.jpg,178.36,146.27,136.3
0d3d475b-1dab-4564-b9d9-c8a1807347b7.jpg,213.8,149.13,110.75
0d3e14ec-8fad-4678-b263-dc0cab22aee0.jpg,138.84,87.43,76.91
0d3f2f0d-5133-4f6e-955c-94d3da3c73e7.jpg,201.27,138.89,120.64
0d3f9ba1-8210-4814-92f6-a45538ac9bbc.jpg,215.93,169.28,151.63
0d405b7e-3acc-4368-81b7-cfc2f7bb8b52.jpg,202.79,140.64,128.93
0d408478-8afa-440c-9156-06ec75672147.jpg,232.78,180.52,145.66
0d4137f3-a6d5-4ff6-89dc-e8cfdf6164f4.jpg,220.19,179.13,161.1
0d424e4a-4865-4a53-8705-abd6f6aae5d1.jpg,203,152.14,131.83
0d425a2f-f521-4e08-a461-dc97273af4c0.jpg,166.94,131.72,104.63
0d426a87-a12c-4e79-ba6a-64783407e4df.jpg,214.42,182.96,165.35
0d4359f4-c408-4fc1-8e54-84b15999e733.jpg,182.12,130.13,127.09
0d437cba-417d-4cf7-8f9c-066ff988e02a.jpg,200.71,146.42,134.23
0d43c41d-250d-4db5-bfb7-c381f9605153.jpg,200.55,157.03,158.3
0d4451d2-b1c3-4542-9ba2-f2b81a7cc769.jpg,230.88,210.85,205.41
0d452507-d176-49f1-bc02-274fba8a98ce.jpg,189.57,139.47,145.51
0d45b29f-4ead-40a6-be9f-4bdf9c801d20.jpg,189.48,139.21,132.88
0d45b815-fd84-4151-8ce2-5668b5f2d7ad.jpg,169.24,113,103.92
0d46987d-260c-41fa-8100-450198c1536d.jpg,180.62,153.17,142.42
0d46eb18-6947-48ea-ae1d-3e2affc3379f.jpg,183.48,137.4,127.59
0d478474-8ab2-4efc-9be9-a753c3dc8957.jpg,207.57,150.94,153.8
0d487e54-9d05-41ef-9844-cebd97987282.jpg,200.71,157.91,155.93
0d489558-cfdc-496f-81cb-6c5b7f4dc877.jpg,0,0,0
0d4960cf-e9b4-4ecb-89ac-af10973cd157.jpg,148.22,87.84,75.22
0d4a14fc-be8f-476f-9271-488d43fad38e.jpg,222.31,172.35,156.99
0d4a27be-4b4a-44f3-b46d-710694538732.jpg,211.12,167.9,144.33
0d4ab934-8127-4507-9a08-a8404ad60676.jpg,204.58,160.62,147.26
0d4b4b70-e91b-47ce-9637-f728d5980d34.jpg,226.86,180.83,184.9
0d4b81f1-1def-48b7-81d5-91b77534d4c6.jpg,202.25,145.46,138.25
0d4b89c4-2aa8-419b-9af7-08b7287ea90b.jpg,213.94,160.53,158.33
0d4c1069-d6ed-4628-9bc5-33b1f9978f58.jpg,158.05,104.41,90.08
0d4c4928-44f8-4f6d-bd45-8340320882a2.jpg,220.35,175.18,161.89
0d4ccb80-d687-4adb-8fc1-3bf7b75325a4.jpg,170.15,123.63,113.54
0d4ddf06-5dd3-4a73-90b2-191ffb3e4969.jpg,231.58,152.45,119.42
0d4e00e1-cf99-4d86-99c0-4b687328235a.jpg,177.78,151.66,151.47
0d4e016d-19c8-4269-84d1-5a459d724758.jpg,198.23,146.56,155.76
0d4e4647-2dcc-4744-b0ff-a2cd0c403e38.jpg,179.29,115.96,112.82
0d4e4d0a-2862-40d5-86ad-822f478d69f1.jpg,211.29,157.4,162.47
0d4e9501-06e6-4165-83af-b60d947a2a3f.jpg,198.12,153.37,136.27
0d4ea1b0-1a70-4c14-9cd1-e526b0492500.jpg,206.77,157.26,128.96
0d4fc178-1190-4d1a-b58e-5215020a1b3f.jpg,179.97,145.02,141.58
0d4fcf5e-8669-490e-83c8-8b759f38909e.jpg,185.82,151.48,146.72
0d5053d9-db3c-4a67-9e9f-39ba314888e6.jpg,194.28,149.7,137.91
0d5087fe-26e7-41cc-b3b1-307ba5c33d59.jpg,184.06,150.29,137.28
0d50ba6f-ebea-4dfb-8319-974c5853ded8.jpg,209.16,148.08,127.68
0d5206bc-fcbe-4262-9bee-1aacf0ea932f.jpg,216.6,177.01,162.21
0d521f42-5cbd-43cd-920f-28b786c72a08.jpg,239.62,194.75,198.77
0d52258a-7b1c-4b3a-8d94-70b100b264db.jpg,192.87,148.08,123.11
0d5264de-14f5-4f0f-875e-edb4e28d9e63.jpg,201.95,139.15,121.24
0d53833c-b814-4c0b-8c53-53bd88709977.jpg,176.68,114.4,102.2
0d5384d4-ab2a-452f-8f4a-c0689db5ecc8.jpg,166.69,120.47,85.64
0d53c830-cddb-4ca5-bb26-9674e700d87c.jpg,194.49,170.16,149.45
0d54f6fc-0f41-4ba6-8dcb-dc631a192f7d.jpg,178.47,145.23,123.05
0d55250e-d37b-4faa-9859-5ad7fa6ee517.jpg,198.24,154.33,136.21
0d5537cb-ca3e-4ba3-b1a3-d70e5dce1d44.jpg,172.14,128.8,108.87
0d553d99-e9f3-4817-b8b8-122afd2dc918.jpg,168.45,130.42,121.08
0d55f41f-311b-4c36-8842-d69ef92256fb.jpg,180.72,115.73,118.06
0d55f53b-b5fd-4fd0-b1cc-4919ffefb80f.jpg,182.11,151.45,140.57
0d560b60-5c7a-4220-a9a2-d09708f4eb5a.jpg,198.72,163.25,159.35
0d561047-1c7a-43d4-9882-cf9b4a8f7684.jpg,200.69,144.33,136.08
0d57580e-8b67-486a-a588-c9175f389e03.jpg,213.81,163.86,151.8
0d578d56-98ab-4ec3-b4a5-1679dbc017c5.jpg,190.57,151.01,161.11
0d57b0df-52d6-4505-ba62-7e3cd46fb609.jpg,191.45,147.67,134.25
0d57c10f-e1f8-4df0-9a4c-949717f50943.jpg,173.57,110.45,125.43
0d5847da-db1c-4613-b7a5-15396138d58d.jpg,213.92,180.8,157.01
0d589132-647f-49f2-b3e2-3646d4e1914c.jpg,187.09,145.3,132.14
0d5941c8-5b0d-4fee-8918-d8719fdfa4c0.jpg,191.6,143.82,131.53
0d5988a4-6878-4100-ad69-5dddc560dccc.jpg,218.31,165.53,175.38
0d5a0e56-f21d-44e4-a83f-0a622839b98d.jpg,156.63,118.53,112.72
0d5a3b95-6ce4-480a-9e81-5212e5369f11.jpg,213.94,161.22,151.73
0d5a7dbc-833f-4450-a959-d5133a32fb45.jpg,189.61,164.57,166.2
0d5b8f51-faa4-4782-8606-5b5fc3f1da3b.jpg,239.5,199.1,192.77
0d5c220f-dc1a-40e7-897b-a81ba541b37c.jpg,161.91,123.73,117.75
0d5c639c-5d80-4304-bc84-6d0d77ee1194.jpg,182.06,117.83,102.75
0d5cc77a-4ab8-45da-9d0c-b03b13dcd1f9.jpg,187.58,146.51,136.59
0d5cd6e5-7f38-4d53-ae09-750ccc6e3941.jpg,195.11,135.37,140.95
0d5d8e5d-cee7-4532-83d9-1f0c18328e46.jpg,196.51,159.36,172.27
0d5d9efd-e2b1-4fe8-9b16-53881629a47f.jpg,211,175.95,154.93
0d5de3a6-51a8-47ea-89b6-afd731f5185f.jpg,220.07,168.5,157.46
0d5f16bc-c320-4587-8396-4678edf0e434.jpg,170.53,131.18,114.28
0d5f62f8-872b-4b23-926f-e78a8561084d.jpg,177.64,151.18,144.54
0d5fb95e-2406-4f4a-b3fc-0be2f76d8725.jpg,195.7,146.11,145.95
0d60a1cc-c080-4ff2-a8cc-bad04914df2a.jpg,181.41,134.23,119.44
0d615c8a-3ab9-4479-9a20-0fb180eb0a0f.jpg,191.19,142.16,134.46
0d62a2b9-8abb-448b-acf0-c46369ef5b1f.jpg,192.46,149.95,138.77
0d636b5c-c187-485f-b0ac-06805a873d79.jpg,0,0,0
0d63e8a9-cc63-4b34-81cb-b766fb27bb97.jpg,180.99,152.87,141.25
0d656c4e-1122-4ae9-a5a2-6e2b73549a5b.jpg,160.51,89.34,84.48
0d6573de-5419-4497-bbad-8bb2d6d2cc3a.jpg,193.1,139.59,130.75
0d65b2d1-7699-4e4c-84c0-9f5b706044d3.jpg,223.84,167.33,160.47
0d65be3e-a8af-4092-b2b0-ce0fd4a73cf0.jpg,215.48,172.79,159.57
0d661912-f319-4a16-a4d7-bc2098942c6f.jpg,182.74,143.27,144.94
0d66354e-6ef4-4c01-b92b-9084fa2879ad.jpg,147.63,118.87,112.34
0d66f250-317c-4f72-bfdc-b2b18474fb62.jpg,181.08,134.18,150.77
0d678352-3020-45f7-8a8c-1f25a8ce5143.jpg,195.74,115.67,108.64
0d68357f-550e-4d0f-8afa-f763b3ef7e12.jpg,0,0,0
0d689a64-59cf-4e67-9ac7-a61489744fc0.jpg,223.02,190.5,183.88
0d692526-b835-428b-bc0d-664d7b9b3ce2.jpg,196.83,158.97,156.65
0d69965d-cc94-4686-8f40-cd617d025ba8.jpg,158.35,115.59,108.72
0d6adeda-b6df-4cff-b975-3fdcb8ddb01d.jpg,227.78,173.15,157.49
0d6c04ec-8493-400d-a198-54a54c5ee8c8.jpg,213.45,171.37,179.42
0d6c750a-a8ee-4631-8140-d74cd0e13295.jpg,191.74,153.31,155.76
0d6d6245-825a-43ae-8ce8-fad071311194.jpg,172.34,117.06,130.06
0d6eeef7-eef8-42eb-9007-f27b123a1d70.jpg,183.33,148.46,128.01
0d6f46b9-42d6-4117-a782-b21bb0aad1b9.jpg,191.85,148.47,143.53
0d6f9909-1579-47a8-b1ea-80351ef0bca4.jpg,200.91,164.53,167.61
0d6fe5d9-fc93-456e-8216-f6b4401bf828.jpg,246.94,228.75,229.82
0d7063ae-c697-4de2-9bae-830b3ab0aae4.jpg,212.24,153.3,138.29
0d70dfbd-be18-41f5-9363-16c96f62a8bd.jpg,214.06,213.42,225.75
0d71887f-5d29-46fd-9c77-486869a00474.jpg,165.21,127.66,114.28
0d71930f-657d-4ea2-861f-967a41acc821.jpg,211.48,181.99,163.25
0d71d76a-a78f-42b2-992c-350d2a7d25cf.jpg,0,0,0
0d727f7c-11fe-49b1-8733-f08923253465.jpg,224.6,170.3,160.73
0d733091-e700-408b-bf3c-84a92e7c3b6f.jpg,188.67,148.73,150.51
0d73638d-fbcc-401d-8261-4e962c27f5da.jpg,212.37,173.64,157.2
0d73a6df-9207-4640-9897-0520aa311587.jpg,236.03,192.12,193.14
0d73b3d4-ee97-4497-8dcd-7dcdf63e265d.jpg,208.37,149.81,131.74
0d73cd53-c35c-461a-976a-31842240870b.jpg,229.99,151.58,157.3
0d73e0d2-1ba0-4c47-b916-c5b1c3c5a3a6.jpg,180.9,144.73,138.34
0d73e310-7b6e-4bfe-a9f6-cea7ee9fc576.jpg,233.82,186.34,179.93
0d752f7b-04db-4ff0-84ce-4d202abc9a49.jpg,196.25,161.98,151.97
0d753dd0-80af-4896-9dd1-874640923308.jpg,224.16,160.76,168.91
0d7647be-6536-49c0-9409-517bc6dd3086.jpg,200.28,134.85,111.71
0d77242b-289f-4137-917b-d1278f3a49ca.jpg,212.63,197.93,199.35
0d772a2e-09d2-4ed5-a5e4-f78410c61231.jpg,203.32,173.8,159.71
0d780c47-5821-4f1f-bbf4-50cc1aa9b7a4.jpg,190.72,136.04,146.91
0d790291-0bf8-4dd8-9d5c-337b04c92ec6.jpg,140.57,115.72,100.44
0d7a497d-2268-43ce-afc1-e0eeeabef941.jpg,184.71,157.02,147.58
0d7a9727-19af-40ab-9785-4c2f167a9960.jpg,248.87,184.59,173.68
